,SPX_F,NKY_F,KOSPI_F,HSI_F,TWSE_F,UKX_F,AS51_F
2001-08-24,1187.5,11180.0,70.35,11100.0,11100.0,5486.5,3355.0
2001-08-27,1180.5,11240.0,71.0,11235.0,11235.0,5486.5,3379.0
2001-08-28,1163.6,11220.0,70.85,11324.0,11324.0,5450.0,3377.0
2001-08-29,1152.4,10990.0,69.5,11233.0,11233.0,5426.0,3352.0
2001-08-30,1129.25,10880.0,69.2,11220.0,11220.0,5350.0,3334.0
2001-08-31,1135.0,10700.0,67.25,11088.0,11088.0,5342.0,3267.0
2001-09-03,1134.25,10370.0,66.95,10915.0,10915.0,5316.0,3282.0
2001-09-04,1131.0,10700.0,69.55,11175.0,11175.0,5382.0,3280.0
2001-09-05,1133.5,10610.0,67.9,10913.0,10913.0,5312.0,3275.0
2001-09-06,1103.5,10620.0,68.15,10607.0,10607.0,5209.0,3252.0
2001-09-07,1083.25,10480.0,68.0,10420.0,10420.0,5077.5,3219.0
2001-09-10,1095.75,10190.0,67.2,10414.0,10414.0,5033.0,3254.0
2001-09-11,1073.25,10320.0,66.75,10390.0,10390.0,4736.0,3249.0
2001-09-17,1039.0,9450.0,57.8,9335.0,9335.0,4856.0,2989.0
2001-09-18,1035.5,9670.0,59.2,9271.0,9271.0,4856.5,2993.0
2001-09-19,1013.5,9940.0,59.85,9545.0,9545.0,4730.5,3044.0
2001-09-20,981.5,9700.0,58.6,9250.0,9250.0,4549.5,2990.0
2001-09-21,939.57,9520.0,57.8,8900.0,8900.0,4354.0,2920.0
2001-09-24,1007.5,9520.0,58.7,9250.0,9250.0,4640.5,2927.0
2001-09-25,1018.25,9720.0,57.4,9165.0,9165.0,4675.0,2944.0
2001-09-26,1014.5,9620.0,57.35,9338.0,9338.0,4717.0,2993.0
2001-09-27,1022.5,9680.0,57.35,9437.0,9437.0,4785.0,3008.0
2001-09-28,1043.75,9650.0,58.25,9975.0,9975.0,4915.5,3046.0
2001-10-01,1043.25,9980.0,58.25,9975.0,9975.0,4802.0,3117.0
2001-10-02,1055.5,10130.0,58.25,9975.0,9975.0,4847.0,3153.0
2001-10-03,1074.5,9910.0,58.25,9859.0,9859.0,4913.0,3123.0
2001-10-04,1074.5,10180.0,60.6,10273.0,10273.0,5063.0,3146.0
2001-10-05,1071.75,10110.0,60.5,10270.0,10270.0,5053.5,3181.0
2001-10-08,1065.25,10110.0,59.8,9941.0,9941.0,5078.5,3159.0
2001-10-09,1059.5,9950.0,61.4,10415.0,10415.0,5034.0,3152.0
2001-10-10,1083.25,9960.0,60.95,10270.0,10270.0,5175.5,3143.0
2001-10-11,1099.75,10320.0,62.7,10570.0,10570.0,5174.5,3228.0
2001-10-12,1094.0,10600.0,62.8,10290.0,10290.0,5165.0,3249.0
2001-10-15,1092.5,10460.0,62.3,10180.0,10180.0,5086.0,3226.0
2001-10-16,1099.5,10590.0,63.5,10117.0,10117.0,5097.0,3218.0
2001-10-17,1076.0,10750.0,63.85,10289.0,10289.0,5229.0,3245.0
2001-10-18,1073.0,10430.0,63.25,9856.0,9856.0,5132.5,3197.0
2001-10-19,1072.5,10490.0,64.4,9769.0,9769.0,5044.0,3189.0
2001-10-22,1093.5,10560.0,64.15,9769.0,9769.0,5095.0,3179.0
2001-10-23,1088.25,10830.0,64.6,10243.0,10243.0,5207.0,3219.0
2001-10-24,1085.0,10750.0,65.75,10270.0,10270.0,5183.0,3235.0
2001-10-25,1102.75,10920.0,65.9,10270.0,10270.0,5092.0,3268.0
2001-10-26,1102.0,10800.0,66.0,10344.0,10344.0,5194.5,3280.0
2001-10-29,1073.0,10670.0,66.1,10179.0,10179.0,5114.5,3278.0
2001-10-30,1059.25,10510.0,64.95,10025.0,10025.0,5018.0,3256.0
2001-10-31,1060.75,10380.0,65.4,10033.0,10033.0,5035.0,3241.0
2001-11-01,1082.0,10350.0,66.35,10160.0,10160.0,5080.0,3263.0
2001-11-02,1089.5,10380.0,67.4,10135.0,10135.0,5143.0,3248.0
2001-11-05,1103.75,10450.0,69.45,10438.0,10438.0,5227.5,3236.0
2001-11-06,1121.0,10660.0,69.7,10340.0,10340.0,5233.0,3295.0
2001-11-07,1119.5,10280.0,69.2,10300.0,10300.0,5225.0,3273.0
2001-11-08,1123.5,10390.0,71.1,10563.0,10563.0,5285.0,3278.0
2001-11-09,1123.5,10210.0,71.4,10632.0,10632.0,5253.5,3291.0
2001-11-12,1116.75,10090.0,72.6,10592.0,10592.0,5161.5,3301.0
2001-11-13,1141.75,10120.0,72.3,10680.0,10680.0,5287.0,3291.0
2001-11-14,1143.5,10170.0,75.0,10936.0,10936.0,5253.0,3352.0
2001-11-15,1145.25,10550.0,75.8,11242.0,11242.0,5259.0,3352.0
2001-11-16,1140.0,10570.0,76.1,11295.0,11295.0,5310.5,3341.0
2001-11-19,1154.0,10730.0,78.65,11350.0,11350.0,5347.0,3347.0
2001-11-20,1144.25,10620.0,76.85,11226.0,11226.0,5334.0,3352.0
2001-11-21,1137.0,10660.0,77.0,11178.0,11178.0,5333.0,3343.0
2001-11-22,1140.5,10680.0,78.3,11262.0,11262.0,5364.0,3334.0
2001-11-23,1152.75,10680.0,81.0,11335.0,11335.0,5302.5,3348.0
2001-11-26,1155.25,11030.0,84.8,11405.0,11405.0,5295.5,3373.0
2001-11-27,1150.5,10920.0,84.15,11270.0,11270.0,5273.0,3356.0
2001-11-28,1129.25,10670.0,78.7,11073.0,11073.0,5200.5,3355.0
2001-11-29,1144.5,10650.0,78.6,11035.0,11035.0,5200.0,3338.0
2001-11-30,1140.0,10660.0,79.85,11321.0,11321.0,5199.0,3339.0
2001-12-03,1129.5,10390.0,80.9,11130.0,11130.0,5189.0,3334.0
2001-12-04,1147.75,10450.0,81.0,11482.0,11482.0,5214.0,3327.0
2001-12-05,1168.75,10750.0,86.6,11712.0,11712.0,5337.0,3346.0
2001-12-06,1168.5,10850.0,86.2,11710.0,11710.0,5380.0,3360.0
2001-12-07,1160.5,10800.0,89.2,11860.0,11860.0,5277.0,3375.0
2001-12-10,1139.25,10610.0,83.4,11820.0,11820.0,5194.0,3349.0
2001-12-11,1136.5,10550.0,83.85,11708.0,11708.0,5168.0,3341.0
2001-12-12,1138.0,10780.0,85.8,11930.0,11930.0,5120.0,3328.0
2001-12-13,1115.75,10470.0,83.55,11518.0,11518.0,5070.5,3316.0
2001-12-14,1125.25,10520.0,81.0,11388.0,11388.0,5060.0,3290.0
2001-12-17,1136.75,10340.0,79.6,11460.0,11460.0,5149.0,3282.0
2001-12-18,1144.25,10430.0,79.0,11486.0,11486.0,5162.0,3326.0
2001-12-19,1151.75,10430.0,80.2,11547.0,11547.0,5121.0,3328.0
2001-12-20,1141.0,10480.0,81.7,11502.0,11502.0,5083.5,3341.0
2001-12-21,1147.3,10290.0,78.5,11105.0,11105.0,5067.5,3371.0
2001-12-24,1147.2,10290.0,79.4,11203.0,11203.0,5182.0,3399.0
2001-12-26,1153.0,10130.0,79.9,11203.0,11203.0,5182.0,3399.0
2001-12-27,1159.5,10460.0,83.7,11370.0,11370.0,5207.0,3422.0
2001-12-28,1159.25,10460.0,86.7,11387.0,11387.0,5245.0,3437.0
2001-12-31,1149.2,10460.0,86.7,11376.0,11376.0,5211.0,3430.0
2002-01-02,1154.0,10460.0,91.7,11356.0,11356.0,5218.0,3442.0
2002-01-03,1166.5,10460.0,91.7,11409.0,11409.0,5325.0,3415.0
2002-01-04,1175.25,10830.0,94.2,11727.0,11727.0,5326.0,3444.0
2002-01-07,1166.75,10840.0,94.9,11871.0,11871.0,5301.0,3463.0
2002-01-08,1163.25,10680.0,91.8,11721.0,11721.0,5252.5,3431.0
2002-01-09,1154.5,10670.0,94.05,11404.0,11404.0,5229.0,3421.0
2002-01-10,1159.0,10590.0,92.55,11240.0,11240.0,5189.5,3426.0
2002-01-11,1147.75,10470.0,90.8,11150.0,11150.0,5194.0,3426.0
2002-01-14,1140.25,10470.0,92.7,11170.0,11170.0,5118.0,3422.0
2002-01-15,1149.0,10280.0,89.4,11003.0,11003.0,5158.0,3403.0
2002-01-16,1126.0,10260.0,88.65,10935.0,10935.0,5128.0,3425.0
2002-01-17,1134.25,10170.0,89.0,11040.0,11040.0,5134.0,3388.0
2002-01-18,1129.0,10230.0,88.4,10934.0,10934.0,5117.0,3385.0
2002-01-22,1121.3,10050.0,90.25,10764.0,10764.0,5151.0,3428.0
2002-01-23,1129.0,10060.0,93.0,10733.0,10733.0,5175.0,3418.0
2002-01-24,1133.25,9990.0,95.35,10718.0,10718.0,5220.0,3434.0
2002-01-25,1133.25,10150.0,97.4,10798.0,10798.0,5192.0,3444.0
2002-01-28,1135.5,10230.0,97.7,10785.0,10785.0,5212.0,3442.0
2002-01-29,1100.5,10020.0,96.0,11015.0,11015.0,5126.0,3457.0
2002-01-30,1115.5,9900.0,93.35,10758.0,10758.0,5082.0,3423.0
2002-01-31,1130.5,9930.0,92.7,10740.0,10740.0,5129.0,3457.0
2002-02-01,1123.5,9780.0,92.05,10652.0,10652.0,5163.0,3441.0
2002-02-04,1095.25,9670.0,90.6,10765.0,10765.0,5155.0,3458.0
2002-02-05,1089.0,9500.0,91.95,10569.0,10569.0,5080.5,3437.0
2002-02-06,1083.25,9460.0,92.2,10645.0,10645.0,5055.0,3409.0
2002-02-07,1077.0,9530.0,89.25,10420.0,10420.0,5109.5,3415.0
2002-02-08,1096.5,9700.0,91.6,10535.0,10535.0,5105.0,3434.0
2002-02-11,1110.25,9700.0,91.6,10854.0,10854.0,5148.0,3478.0
2002-02-12,1107.5,9840.0,91.6,10854.0,10854.0,5118.5,3472.0
2002-02-13,1118.75,9980.0,91.6,10854.0,10854.0,5134.0,3471.0
2002-02-14,1116.75,10050.0,98.25,10854.0,10854.0,5180.0,3481.0
2002-02-15,1104.75,10070.0,98.1,11025.0,11025.0,5161.5,3456.0
2002-02-18,1104.75,10100.0,98.85,11012.0,11012.0,5150.0,3462.0
2002-02-19,1083.75,9790.0,97.55,10820.0,10820.0,5078.5,3455.0
2002-02-20,1101.0,9830.0,97.55,10742.0,10742.0,5004.0,3424.0
2002-02-21,1079.0,10280.0,98.95,10770.0,10770.0,5053.5,3425.0
2002-02-22,1091.75,10300.0,99.1,10600.0,10600.0,5035.0,3424.0
2002-02-25,1109.5,10300.0,99.5,10509.0,10509.0,5092.0,3424.0
2002-02-26,1108.0,10230.0,100.45,10564.0,10564.0,5127.0,3423.0
2002-02-27,1111.5,10560.0,103.0,10693.0,10693.0,5165.5,3392.0
2002-02-28,1107.0,10600.0,102.85,10345.0,10345.0,5100.0,3406.0
2002-03-01,1132.5,10840.0,102.85,10335.0,10335.0,5165.0,3394.0
2002-03-04,1151.75,11340.0,104.5,10618.0,10618.0,5241.0,3408.0
2002-03-05,1149.0,11450.0,105.25,10874.0,10874.0,5205.0,3434.0
2002-03-06,1162.5,11390.0,105.35,10940.0,10940.0,5248.5,3449.0
2002-03-07,1159.25,11720.0,103.7,11125.0,11125.0,5284.0,3496.0
2002-03-08,1163.75,11900.0,103.25,11191.0,11191.0,5277.5,3476.0
2002-03-11,1166.25,11950.0,103.1,11215.0,11215.0,5251.0,3469.0
2002-03-12,1166.75,11640.0,105.1,11200.0,11200.0,5250.5,3463.0
2002-03-13,1154.5,11370.0,105.55,11170.0,11170.0,5267.5,3444.0
2002-03-14,1153.0,11510.0,105.9,11212.0,11212.0,5262.5,3445.0
2002-03-15,1158.6,11590.0,107.6,11080.0,11080.0,5250.5,3424.0
2002-03-18,1167.25,11500.0,107.95,11155.0,11155.0,5311.0,3451.0
2002-03-19,1174.25,11750.0,110.75,11155.0,11155.0,5327.0,3462.0
2002-03-20,1152.25,11500.0,110.5,10995.0,10995.0,5299.0,3463.0
2002-03-21,1152.75,11500.0,110.5,10852.0,10852.0,5278.0,3427.0
2002-03-22,1149.5,11300.0,111.6,10862.0,10862.0,5268.5,3430.0
2002-03-25,1135.75,11220.0,109.5,10811.0,10811.0,5227.0,3422.0
2002-03-26,1142.0,11150.0,110.25,10848.0,10848.0,5210.0,3394.0
2002-03-27,1145.0,11260.0,113.9,10906.0,10906.0,5238.0,3415.0
2002-03-28,1149.25,11310.0,112.85,11017.0,11017.0,5276.0,3396.0
2002-04-01,1144.5,11070.0,109.1,11017.0,11017.0,5276.0,3396.0
2002-04-02,1138.0,11180.0,114.05,10820.0,10820.0,5264.0,3383.0
2002-04-03,1130.25,11370.0,115.55,10820.0,10820.0,5264.0,3385.0
2002-04-04,1125.75,11420.0,115.3,10813.0,10813.0,5234.0,3379.0
2002-04-05,1125.5,11350.0,115.3,10813.0,10813.0,5254.0,3382.0
2002-04-08,1127.5,11330.0,112.0,10671.0,10671.0,5192.0,3388.0
2002-04-09,1120.5,11150.0,111.25,10730.0,10730.0,5185.0,3358.0
2002-04-10,1132.0,11220.0,107.2,10664.0,10664.0,5243.0,3375.0
2002-04-11,1104.0,11120.0,108.1,10770.0,10770.0,5150.0,3369.0
2002-04-12,1112.0,11020.0,109.8,10650.0,10650.0,5177.0,3352.0
2002-04-15,1104.25,11150.0,112.1,10725.0,10725.0,5214.0,3369.0
2002-04-16,1129.75,11330.0,113.1,10735.0,10735.0,5272.0,3389.0
2002-04-17,1128.0,11520.0,117.3,11115.0,11115.0,5275.0,3404.0
2002-04-18,1123.0,11560.0,118.2,11211.0,11211.0,5255.0,3407.0
2002-04-19,1126.75,11490.0,117.0,11221.0,11221.0,5248.5,3412.0
2002-04-22,1108.25,11670.0,116.5,11165.0,11165.0,5236.5,3419.0
2002-04-23,1103.25,11760.0,117.45,11370.0,11370.0,5201.0,3403.0
2002-04-24,1091.75,11680.0,116.0,11425.0,11425.0,5231.0,3377.0
2002-04-25,1092.5,11650.0,111.0,11386.0,11386.0,5210.0,3370.0
2002-04-26,1072.0,11550.0,109.7,11386.0,11386.0,5163.0,3388.0
2002-04-29,1065.0,11550.0,106.2,11295.0,11295.0,5163.0,3359.0
2002-04-30,1077.25,11500.0,106.55,11487.0,11487.0,5167.0,3342.0
2002-05-01,1088.5,11540.0,106.55,11487.0,11487.0,5132.0,3360.0
2002-05-02,1084.5,11550.0,107.95,11760.0,11760.0,5190.0,3371.0
2002-05-03,1073.0,11550.0,106.95,11788.0,11788.0,5219.0,3364.0
2002-05-06,1051.75,11550.0,103.9,11735.0,11735.0,5219.0,3358.0
2002-05-07,1047.5,11320.0,104.1,11785.0,11785.0,5124.5,3334.0
2002-05-08,1086.5,11530.0,106.7,11800.0,11800.0,5217.0,3336.0
2002-05-09,1074.0,11630.0,106.25,11668.0,11668.0,5211.0,3333.0
2002-05-10,1054.0,11570.0,102.75,11645.0,11645.0,5177.0,3317.0
2002-05-13,1075.5,11350.0,102.75,11780.0,11780.0,5214.0,3292.0
2002-05-14,1098.5,11390.0,105.5,11705.0,11705.0,5247.0,3309.0
2002-05-15,1094.5,11600.0,109.1,11791.0,11791.0,5279.0,3380.0
2002-05-16,1099.0,11700.0,108.45,11825.0,11825.0,5260.0,3388.0
2002-05-17,1105.25,11780.0,111.1,12030.0,12030.0,5227.0,3410.0
2002-05-20,1093.5,11850.0,108.4,12030.0,12030.0,5223.0,3394.0
2002-05-21,1083.0,11800.0,105.0,11670.0,11670.0,5202.0,3369.0
2002-05-22,1085.0,11980.0,109.3,11830.0,11830.0,5164.0,3384.0
2002-05-23,1097.0,11920.0,106.2,11615.0,11615.0,5181.0,3369.0
2002-05-24,1082.5,11990.0,108.75,11609.0,11609.0,5177.5,3394.0
2002-05-27,1085.5,11960.0,106.6,11586.0,11586.0,5145.0,3366.0
2002-05-28,1076.5,11930.0,107.45,11594.0,11594.0,5080.5,3370.0
2002-05-29,1067.75,11840.0,105.2,11370.0,11370.0,5083.5,3368.0
2002-05-30,1065.75,11790.0,103.0,11328.0,11328.0,5040.0,3374.0
2002-05-31,1067.5,11760.0,100.3,11350.0,11350.0,5064.0,3359.0
2002-06-03,1038.75,11960.0,102.2,11356.0,11356.0,5064.0,3365.0
2002-06-04,1041.5,11670.0,101.1,11310.0,11310.0,5064.0,3336.0
2002-06-05,1050.5,11670.0,102.55,11433.0,11433.0,4992.5,3333.0
2002-06-06,1029.5,11580.0,102.55,11396.0,11396.0,4966.0,3333.0
2002-06-07,1028.25,11450.0,99.8,11285.0,11285.0,4909.5,3335.0
2002-06-10,1032.0,11380.0,101.9,11300.0,11300.0,4924.0,3313.0
2002-06-11,1014.25,11450.0,102.0,11205.0,11205.0,4936.0,3328.0
2002-06-12,1020.25,11310.0,102.45,11170.0,11170.0,4862.0,3333.0
2002-06-13,1010.75,11130.0,102.45,11200.0,11200.0,4793.0,3305.0
2002-06-14,1009.0,10910.0,103.7,10955.0,10955.0,4627.0,3285.0
2002-06-17,1035.5,10690.0,101.75,10877.0,10877.0,4764.0,3296.0
2002-06-18,1044.25,10830.0,102.4,10850.0,10850.0,4705.5,3310.0
2002-06-19,1019.5,10500.0,97.45,10663.0,10663.0,4654.5,3264.0
2002-06-20,1007.0,10540.0,97.7,10748.0,10748.0,4584.0,3274.0
2002-06-21,991.33,10310.0,98.3,10590.0,10590.0,4589.5,3243.0
2002-06-24,997.0,10420.0,96.45,10631.0,10631.0,4555.0,3235.0
2002-06-25,974.5,10450.0,95.05,10621.0,10621.0,4622.0,3220.0
2002-06-26,974.75,10120.0,88.6,10338.0,10338.0,4535.0,3189.0
2002-06-27,992.0,10250.0,89.95,10471.0,10471.0,4542.0,3202.0
2002-06-28,990.0,10580.0,93.55,10610.0,10610.0,4653.0,3215.0
2002-07-01,969.5,10600.0,93.55,10610.0,10610.0,4673.0,3231.0
2002-07-02,947.5,10680.0,93.95,10485.0,10485.0,4530.0,3221.0
2002-07-03,953.25,10770.0,95.2,10555.0,10555.0,4397.0,3180.0
2002-07-04,952.5,10650.0,96.55,10728.0,10728.0,4474.5,3194.0
2002-07-05,991.0,10840.0,99.6,10848.0,10848.0,4618.0,3218.0
2002-07-08,978.25,10780.0,98.95,10844.0,10844.0,4595.5,3238.0
2002-07-09,954.0,10950.0,101.85,10844.0,10844.0,4542.0,3270.0
2002-07-10,919.0,10730.0,99.9,10775.0,10775.0,4423.5,3223.0
2002-07-11,927.0,10530.0,96.8,10520.0,10520.0,4240.0,3181.0
2002-07-12,917.25,10610.0,100.2,10615.0,10615.0,4197.5,3192.0
2002-07-15,920.5,10430.0,98.3,10585.0,10585.0,3987.5,3180.0
2002-07-16,903.25,10240.0,97.2,10400.0,10400.0,3987.0,3151.0
2002-07-17,905.0,10310.0,97.2,10299.0,10299.0,4172.0,3118.0
2002-07-18,875.5,10390.0,97.3,10530.0,10530.0,4267.0,3150.0
2002-07-19,844.0,10200.0,94.05,10312.0,10312.0,4093.0,3112.0
2002-07-22,819.75,10140.0,90.4,10118.0,10118.0,3889.0,3097.0
2002-07-23,796.75,10230.0,93.3,10325.0,10325.0,3830.0,3075.0
2002-07-24,844.0,9930.0,91.2,9892.0,9892.0,3739.5,3014.0
2002-07-25,836.75,9900.0,91.55,9830.0,9830.0,3945.0,3042.0
2002-07-26,853.75,9650.0,86.95,9750.0,9750.0,3998.0,2992.0
2002-07-29,893.75,9740.0,88.0,9920.0,9920.0,4193.0,3035.0
2002-07-30,905.5,9980.0,90.45,10245.0,10245.0,4154.0,3079.0
2002-07-31,911.5,9880.0,89.2,10191.0,10191.0,4227.5,3082.0
2002-08-01,884.0,9770.0,88.2,10135.0,10135.0,4028.5,3063.0
2002-08-02,865.0,9720.0,87.65,9918.0,9918.0,4052.0,3039.0
2002-08-05,834.0,9730.0,84.55,9832.0,9832.0,3995.0,2992.0
2002-08-06,861.0,9520.0,83.7,9670.0,9670.0,4117.0,2967.0
2002-08-07,876.0,9880.0,84.55,9923.0,9923.0,4067.5,3039.0
2002-08-08,905.75,9820.0,85.15,9863.0,9863.0,4217.5,3062.0
2002-08-09,907.75,9990.0,86.4,9948.0,9948.0,4308.5,3098.0
2002-08-12,902.5,9750.0,86.8,9890.0,9890.0,4209.0,3095.0
2002-08-13,885.25,9690.0,88.5,10071.0,10071.0,4261.0,3105.0
2002-08-14,918.0,9650.0,88.85,9867.0,9867.0,4170.0,3092.0
2002-08-15,930.5,9770.0,88.85,10196.0,10196.0,4329.0,3121.0
2002-08-16,928.0,9810.0,90.6,10225.0,10225.0,4330.5,3133.0
2002-08-19,949.0,9600.0,90.5,10200.0,10200.0,4438.0,3140.0
2002-08-20,939.75,9610.0,92.75,10340.0,10340.0,4377.0,3175.0
2002-08-21,952.25,9580.0,93.45,10400.0,10400.0,4365.0,3156.0
2002-08-22,961.0,9780.0,94.3,10425.0,10425.0,4444.0,3192.0
2002-08-23,941.0,9880.0,93.0,10220.0,10220.0,4396.0,3175.0
2002-08-26,947.5,10100.0,92.35,10236.0,10236.0,4396.0,3174.0
2002-08-27,936.5,9940.0,91.1,10195.0,10195.0,4458.0,3144.0
2002-08-28,916.5,9790.0,91.2,10112.0,10112.0,4280.0,3125.0
2002-08-29,916.0,9590.0,90.8,10022.0,10022.0,4201.0,3122.0
2002-08-30,916.0,9570.0,92.65,10039.0,10039.0,4240.0,3104.0
2002-09-02,908.5,9500.0,94.55,9860.0,9860.0,4176.0,3124.0
2002-09-03,877.75,9230.0,92.9,9775.0,9775.0,4035.5,3142.0
2002-09-04,889.75,9080.0,90.5,9830.0,9830.0,4025.0,3085.0
2002-09-05,883.25,9180.0,89.55,9695.0,9695.0,3999.5,3104.0
2002-09-06,894.5,9110.0,88.95,9717.0,9717.0,4099.0,3077.0
2002-09-09,900.5,9330.0,87.2,9724.0,9724.0,4059.0,3108.0
2002-09-10,911.0,9310.0,89.6,9915.0,9915.0,4171.5,3102.0
2002-09-11,906.0,9380.0,91.35,9866.0,9866.0,4222.5,3135.0
2002-09-12,889.25,9420.0,92.9,9912.0,9912.0,4080.5,3125.0
2002-09-13,891.0,9190.0,89.9,9585.0,9585.0,3998.0,3125.0
2002-09-16,893.0,9190.0,88.3,9470.0,9470.0,4050.0,3115.0
2002-09-17,872.5,9610.0,91.8,9715.0,9715.0,4025.0,3168.0
2002-09-18,863.75,9570.0,88.1,9462.0,9462.0,3877.5,3121.0
2002-09-19,841.75,9610.0,87.35,9424.0,9424.0,3807.0,3072.0
2002-09-20,846.24,9450.0,87.35,9349.0,9349.0,3900.0,3069.0
2002-09-23,834.5,9450.0,84.7,9268.0,9268.0,3755.0,3053.0
2002-09-24,820.75,9270.0,84.2,9160.0,9160.0,3674.5,3034.0
2002-09-25,841.25,9170.0,82.8,9155.0,9155.0,3701.0,2993.0
2002-09-26,854.5,9320.0,83.55,9260.0,9260.0,3865.0,2999.0
2002-09-27,825.25,9560.0,82.9,9294.0,9294.0,3918.5,3018.0
2002-09-30,815.0,9290.0,80.6,9030.0,9030.0,3706.0,2949.0
2002-10-01,854.0,9090.0,82.35,9030.0,9030.0,3801.0,2994.0
2002-10-02,830.5,9070.0,81.75,9160.0,9160.0,3928.0,3004.0
2002-10-03,820.5,8880.0,81.75,8980.0,8980.0,3896.5,2993.0
2002-10-04,805.75,8960.0,81.75,9018.0,9018.0,3811.0,2987.0
2002-10-07,788.5,8700.0,78.2,8895.0,8895.0,3792.0,2938.0
2002-10-08,801.0,8710.0,79.95,8965.0,8965.0,3739.5,2944.0
2002-10-09,777.75,8510.0,77.4,8950.0,8950.0,3750.0,2919.0
2002-10-10,802.5,8440.0,74.05,8837.0,8837.0,3790.0,2904.0
2002-10-11,838.5,8540.0,73.4,8947.0,8947.0,3951.0,2937.0
2002-10-14,841.5,8540.0,76.6,8947.0,8947.0,3947.5,2959.0
2002-10-15,882.75,8860.0,78.7,9380.0,9380.0,4130.5,3000.0
2002-10-16,862.25,8870.0,79.4,9535.0,9535.0,4069.0,3006.0
2002-10-17,879.0,8970.0,80.45,9618.0,9618.0,4174.0,3002.0
2002-10-18,883.25,9090.0,83.6,9601.0,9601.0,4126.5,3017.0
2002-10-21,898.75,8930.0,81.2,9573.0,9573.0,4131.0,2999.0
2002-10-22,891.5,8700.0,79.95,9588.0,9588.0,4137.0,3008.0
2002-10-23,898.25,8740.0,82.4,9825.0,9825.0,4026.0,3030.0
2002-10-24,880.5,8590.0,82.25,9751.0,9751.0,4105.0,3027.0
2002-10-25,898.75,8670.0,81.8,9720.0,9720.0,4061.0,3015.0
2002-10-28,891.75,8780.0,85.55,9848.0,9848.0,4090.0,3028.0
2002-10-29,881.5,8680.0,84.95,9640.0,9640.0,3948.0,3017.0
2002-10-30,889.75,8780.0,82.45,9582.0,9582.0,4001.0,3014.0
2002-10-31,885.5,8590.0,82.5,9401.0,9401.0,4027.5,3050.0
2002-11-01,898.5,8720.0,81.35,9393.0,9393.0,3995.0,3018.0
2002-11-04,907.5,8720.0,84.75,9745.0,9745.0,4143.5,3059.0
2002-11-05,914.0,8960.0,83.8,9666.0,9666.0,4150.0,3062.0
2002-11-06,925.75,9000.0,85.8,9789.0,9789.0,4114.5,3076.0
2002-11-07,902.5,8900.0,85.95,9810.0,9810.0,4075.0,3054.0
2002-11-08,891.5,8670.0,84.8,9720.0,9720.0,4047.0,3009.0
2002-11-11,877.75,8460.0,82.85,9530.0,9530.0,4024.0,2977.0
2002-11-12,884.75,8480.0,82.4,9620.0,9620.0,4088.0,2980.0
2002-11-13,885.75,8410.0,82.3,9562.0,9562.0,4043.0,2974.0
2002-11-14,902.5,8320.0,81.45,9665.0,9665.0,4069.0,2963.0
2002-11-15,909.0,8530.0,84.7,9860.0,9860.0,4093.5,3002.0
2002-11-18,900.0,8380.0,84.05,9900.0,9900.0,4115.0,3012.0
2002-11-19,898.0,8350.0,84.7,9952.0,9952.0,4113.0,2992.0
2002-11-20,918.75,8440.0,86.7,9981.0,9981.0,4095.0,3025.0
2002-11-21,935.5,8660.0,87.95,10022.0,10022.0,4208.0,3030.0
2002-11-22,928.75,8760.0,88.45,10055.0,10055.0,4199.0,3044.0
2002-11-25,929.75,8880.0,89.75,10102.0,10102.0,4138.0,3047.0
2002-11-26,911.5,8840.0,88.8,10014.0,10014.0,4082.0,3023.0
2002-11-27,938.0,8900.0,89.6,9955.0,9955.0,4147.0,3014.0
2002-11-28,939.5,9210.0,90.85,10122.0,10122.0,4200.5,3064.0
2002-11-29,936.0,9160.0,92.3,10135.0,10135.0,4170.0,3057.0
2002-12-02,935.25,9200.0,92.65,10232.0,10232.0,4155.0,3088.0
2002-12-03,923.75,9200.0,93.0,10240.0,10240.0,4072.5,3084.0
2002-12-04,919.0,8990.0,91.0,9970.0,9970.0,4051.0,3037.0
2002-12-05,908.5,8890.0,91.6,9980.0,9980.0,4039.5,3042.0
2002-12-06,913.75,8910.0,91.15,9970.0,9970.0,4016.0,3037.0
2002-12-09,889.5,8840.0,89.45,9840.0,9840.0,3939.5,3037.0
2002-12-10,902.0,8830.0,89.15,9823.0,9823.0,3923.0,2990.0
2002-12-11,902.25,8700.0,88.4,9750.0,9750.0,3978.0,2964.0
2002-12-12,902.0,8740.0,90.15,9784.0,9784.0,3938.0,2984.0
2002-12-13,887.5,8500.0,88.2,9693.0,9693.0,3882.0,2966.0
2002-12-16,910.25,8430.0,86.1,9634.0,9634.0,3980.0,2942.0
2002-12-17,902.75,8540.0,88.4,9685.0,9685.0,3911.0,2985.0
2002-12-18,892.25,8310.0,88.5,9515.0,9515.0,3838.0,2993.0
2002-12-19,886.0,8390.0,88.5,9532.0,9532.0,3828.5,2980.0
2002-12-20,891.11,8400.0,89.2,9568.0,9568.0,3881.0,3023.0
2002-12-23,897.0,8400.0,86.5,9545.0,9545.0,3923.0,3047.0
2002-12-24,891.5,8540.0,85.1,9533.0,9533.0,3934.0,3038.0
2002-12-26,890.75,8670.0,83.95,9533.0,9533.0,3934.0,3038.0
2002-12-27,871.75,8660.0,83.85,9427.0,9427.0,3811.0,3037.0
