,SPX,NKY,KOSPI,HSI,TWSE,UKX,AS51
2014-06-09,1951.27,15124.0,1990.04,23117.47,9162.74,6875.0,5464.032
2014-06-10,1950.79,14994.8,2011.8,23315.74,9222.37,6873.55,5469.653
2014-06-11,1943.89,15069.48,2014.67,23257.29,9229.8,6838.87,5453.994
2014-06-12,1930.11,14973.53,2011.65,23175.02,9204.65,6843.11,5428.798
2014-06-13,1936.16,15097.84,1990.85,23319.17,9196.39,6777.85,5405.051
2014-06-16,1937.78,14933.29,1993.59,23300.67,9202.93,6754.64,5412.315
2014-06-17,1941.99,14975.97,2001.55,23203.59,9240.6,6766.77,5400.671
2014-06-18,1956.98,15115.8,1989.49,23181.72,9279.93,6778.56,5382.72
2014-06-19,1959.48,15361.16,1992.03,23167.73,9316.81,6808.11,5468.204
2014-06-20,1962.87,15349.42,1968.07,23194.06,9273.79,6825.2,5419.475
2014-06-23,1962.61,15369.28,1974.92,22804.81,9228.35,6800.56,5453.306
2014-06-24,1949.98,15376.24,1994.35,22880.64,9246.2,6787.07,5432.782
2014-06-25,1959.53,15266.61,1981.77,22866.7,9242.16,6733.62,5402.006
2014-06-26,1957.22,15308.49,1995.05,23197.83,9320.94,6735.12,5464.319
2014-06-27,1960.96,15095.0,1988.51,23221.52,9306.83,6757.77,5445.055
2014-06-30,1960.23,15162.1,2002.21,23190.72,9393.07,6743.94,5395.747
2014-07-01,1973.32,15326.2,1999.0,23190.72,9441.92,6802.92,5375.901
2014-07-02,1974.62,15369.97,2015.28,23549.62,9484.96,6816.37,5455.401
2014-07-03,1985.44,15348.29,2010.97,23531.44,9526.23,6865.21,5491.245
2014-07-07,1977.65,15379.44,2005.12,23540.92,9520.2,6823.51,5518.905
2014-07-08,1963.71,15314.41,2006.66,23541.38,9530.98,6738.45,5510.943
2014-07-09,1972.83,15302.65,2000.5,23176.07,9489.98,6718.04,5452.484
2014-07-10,1964.68,15216.47,2002.84,23238.99,9565.12,6672.37,5464.448
2014-07-11,1967.57,15164.04,1988.74,23233.45,9495.84,6690.17,5486.793
2014-07-14,1977.1,15296.82,1993.88,23346.67,9520.3,6746.14,5511.401
2014-07-15,1973.28,15395.16,2012.72,23459.96,9569.17,6710.45,5511.299
2014-07-16,1981.57,15379.3,2013.48,23523.28,9484.73,6784.67,5518.859
2014-07-17,1958.12,15370.26,2020.9,23520.87,9408.24,6738.32,5522.43
2014-07-18,1978.22,15215.71,2019.42,23454.79,9400.97,6749.45,5531.664
2014-07-21,1973.63,15215.71,2018.5,23387.14,9440.97,6728.44,5539.94
2014-07-22,1983.53,15343.28,2028.93,23782.11,9499.36,6795.34,5543.294
2014-07-23,1987.01,15328.56,2028.32,23971.87,9499.36,6798.15,5576.745
2014-07-24,1987.98,15284.42,2026.62,24141.5,9527.54,6821.46,5587.799
2014-07-25,1978.34,15457.87,2033.85,24216.01,9439.29,6791.55,5583.505
2014-07-28,1978.91,15529.4,2048.81,24428.63,9420.18,6788.07,5577.386
2014-07-29,1969.95,15618.07,2061.97,24640.53,9391.88,6807.75,5588.436
2014-07-30,1970.07,15646.23,2082.61,24732.21,9447.02,6773.44,5622.886
2014-07-31,1930.67,15620.77,2076.12,24756.85,9315.85,6730.11,5632.914
2014-08-01,1925.15,15523.11,2073.1,24532.43,9266.51,6679.18,5556.373
2014-08-04,1938.99,15474.5,2080.42,24600.08,9330.19,6677.52,5540.876
2014-08-05,1920.21,15320.31,2066.26,24648.26,9141.44,6682.48,5518.561
2014-08-06,1920.24,15159.79,2060.73,24584.13,9143.97,6636.16,5511.994
2014-08-07,1909.57,15232.37,2054.51,24387.56,9131.44,6597.37,5509.006
2014-08-08,1931.59,14778.37,2031.1,24331.41,9085.96,6567.36,5435.31
2014-08-11,1936.92,15130.52,2039.37,24646.02,9172.91,6632.82,5457.033
2014-08-12,1933.75,15161.31,2041.47,24689.41,9163.12,6632.42,5530.323
2014-08-13,1946.72,15213.63,2062.36,24890.34,9231.31,6656.68,5514.718
2014-08-14,1955.18,15314.57,2063.22,24801.36,9230.61,6685.26,5548.47
2014-08-15,1955.06,15318.34,2063.22,24954.94,9206.81,6689.08,5566.522
2014-08-18,1971.74,15322.6,2053.13,24955.46,9141.31,6741.25,5587.102
2014-08-19,1981.6,15449.79,2071.14,25122.95,9243.78,6779.31,5623.777
2014-08-20,1986.51,15454.45,2072.78,25159.76,9288.05,6755.48,5634.603
2014-08-21,1992.37,15586.2,2044.21,24994.1,9253.38,6777.66,5638.861
2014-08-22,1988.4,15539.19,2056.7,25112.23,9380.1,6775.25,5645.615
2014-08-25,1997.92,15613.25,2060.89,25166.91,9390.62,6775.25,5634.885
2014-08-26,2000.02,15521.22,2068.05,25074.5,9393.96,6822.76,5637.624
2014-08-27,2000.12,15534.82,2074.93,24918.75,9485.59,6830.66,5651.183
2014-08-28,1996.74,15459.86,2075.76,24741.0,9478.37,6805.8,5624.409
2014-08-29,2003.37,15424.59,2068.54,24742.06,9436.27,6819.75,5625.895
2014-09-02,2002.28,15668.6,2051.58,24749.02,9399.72,6829.17,5658.511
2014-09-03,2000.72,15728.35,2051.2,25317.95,9450.35,6873.58,5656.095
2014-09-04,1997.65,15676.18,2056.26,25297.92,9428.89,6877.97,5631.261
2014-09-05,2007.71,15668.68,2049.41,25240.15,9407.94,6855.1,5598.693
2014-09-08,2001.54,15705.11,2049.41,25190.45,9407.94,6834.77,5576.97
2014-09-09,1988.44,15749.15,2049.41,25190.45,9434.77,6829.0,5607.896
2014-09-10,1995.69,15788.78,2049.41,24705.36,9357.61,6830.11,5574.282
2014-09-11,1997.45,15909.2,2034.16,24662.64,9322.95,6799.62,5546.125
2014-09-12,1985.54,15948.29,2041.86,24595.32,9223.18,6806.96,5531.142
2014-09-15,1984.13,15948.29,2035.82,24356.99,9217.46,6804.21,5473.454
2014-09-16,1998.98,15911.53,2042.92,24136.01,9133.4,6792.24,5445.359
2014-09-17,2001.57,15888.67,2062.61,24376.41,9195.17,6780.9,5407.254
2014-09-18,2011.36,16067.57,2047.74,24168.72,9237.03,6819.29,5415.827
2014-09-19,2010.4,16321.17,2053.82,24306.16,9240.45,6837.92,5433.059
2014-09-22,1994.29,16205.9,2039.27,23955.49,9134.65,6773.63,5362.955
2014-09-23,1982.77,16205.9,2028.91,23837.07,9084.9,6676.08,5415.727
2014-09-24,1998.3,16167.45,2035.64,23921.61,9098.49,6706.27,5375.765
2014-09-25,1965.99,16374.14,2034.11,23768.13,9011.59,6639.71,5382.166
2014-09-26,1982.85,16229.86,2031.64,23678.41,8989.82,6649.39,5313.415
2014-09-29,1977.8,16310.64,2026.6,23229.21,8960.76,6646.6,5264.217
2014-09-30,1972.29,16173.52,2020.09,22932.98,8966.92,6622.72,5292.812
2014-10-01,1946.16,16082.25,1991.54,22932.98,8990.26,6557.52,5334.13
2014-10-02,1946.17,15661.99,1976.16,22932.98,8975.19,6446.39,5297.705
2014-10-03,1967.9,15708.65,1976.16,23064.56,9106.28,6527.91,5318.211
2014-10-06,1964.82,15890.95,1968.39,23315.04,9095.14,6563.65,5292.911
2014-10-07,1935.1,15783.83,1972.91,23422.52,9040.81,6495.58,5284.2
2014-10-08,1968.89,15595.98,1965.25,23263.33,8955.18,6482.24,5241.266
2014-10-09,1928.21,15478.93,1965.25,23534.53,8966.44,6431.85,5296.681
2014-10-10,1906.13,15300.55,1940.92,23088.54,8966.44,6339.97,5188.253
2014-10-13,1874.74,15300.55,1927.21,23143.38,8711.39,6366.24,5155.503
2014-10-14,1877.7,14936.51,1929.25,23047.97,8768.39,6392.68,5207.428
2014-10-15,1862.49,15073.52,1925.91,23140.05,8655.51,6211.64,5245.612
2014-10-16,1862.76,14738.38,1918.83,22900.94,8633.69,6195.91,5254.892
2014-10-17,1886.76,14532.51,1900.66,23023.21,8512.88,6310.29,5271.721
2014-10-20,1904.01,15111.23,1930.06,23070.26,8663.14,6267.07,5319.439
2014-10-21,1941.28,14804.28,1915.28,23088.58,8654.64,6372.33,5325.031
2014-10-22,1927.11,15195.77,1936.97,23403.97,8748.83,6399.73,5385.868
2014-10-23,1950.82,15138.96,1931.65,23333.18,8731.07,6419.15,5383.135
2014-10-24,1964.58,15291.64,1925.69,23302.2,8646.01,6388.73,5412.248
2014-10-27,1961.63,15388.72,1931.97,23143.23,8627.78,6363.46,5458.954
2014-10-28,1985.05,15329.91,1925.68,23520.36,8773.55,6402.17,5452.598
2014-10-29,1982.3,15553.91,1961.17,23819.87,8903.68,6453.87,5447.679
2014-10-30,1994.65,15658.2,1958.93,23702.04,8888.07,6463.55,5476.203
2014-10-31,2018.05,16413.76,1964.43,23998.06,8974.76,6546.47,5526.602
2014-11-03,2017.81,16413.76,1952.97,23915.97,9004.86,6487.97,5506.887
2014-11-04,2012.1,16862.47,1935.19,23845.66,8989.18,6453.97,5519.924
2014-11-05,2023.57,16937.32,1931.43,23695.62,8962.6,6539.14,5517.876
2014-11-06,2031.21,16792.48,1936.48,23649.31,8891.02,6551.15,5506.107
2014-11-07,2031.92,16880.38,1939.87,23550.24,8912.62,6567.24,5549.13
2014-11-10,2038.26,16780.53,1958.23,23744.7,9049.98,6611.25,5523.957
2014-11-11,2039.68,17124.11,1963.0,23808.28,9034.14,6627.4,5517.101
2014-11-12,2038.25,17197.05,1967.27,23938.18,8918.95,6611.04,5463.052
2014-11-13,2039.33,17392.79,1960.51,24019.94,8980.67,6635.45,5442.704
2014-11-14,2039.82,17490.83,1945.14,24087.38,8982.88,6654.37,5454.342
2014-11-17,2041.32,16973.8,1943.63,23797.08,8884.39,6671.97,5412.545
2014-11-18,2051.8,17344.06,1967.01,23529.17,8859.07,6709.13,5399.69
2014-11-19,2048.72,17288.75,1966.87,23373.31,8963.24,6696.6,5368.844
2014-11-20,2052.75,17300.86,1958.04,23349.64,9078.87,6678.9,5316.244
2014-11-21,2063.5,17357.51,1964.84,23437.12,9091.53,6750.76,5304.305
2014-11-24,2069.41,17357.51,1978.54,23893.14,9122.33,6729.79,5361.804
2014-11-25,2067.03,17407.62,1980.21,23843.91,9116.24,6731.14,5334.785
2014-11-26,2072.83,17383.58,1980.84,24111.98,9122.39,6729.17,5396.209
2014-11-28,2067.56,17459.85,1980.78,23987.45,9187.15,6722.62,5313.0
2014-12-01,2053.44,17590.1,1965.22,23367.45,9117.71,6656.37,5207.721
2014-12-02,2066.55,17663.22,1965.83,23654.3,9034.79,6742.1,5281.259
2014-12-03,2074.33,17720.43,1969.91,23428.62,9175.26,6716.63,5321.823
2014-12-04,2071.92,17887.21,1986.61,23832.56,9225.11,6679.37,5368.792
2014-12-05,2075.37,17920.45,1986.62,24002.64,9206.57,6742.84,5335.333
2014-12-08,2060.31,17935.64,1978.95,24047.67,9187.29,6672.15,5372.708
2014-12-09,2059.82,17813.38,1970.95,23485.83,9128.9,6529.47,5282.667
2014-12-10,2026.14,17412.58,1945.56,23524.52,9032.16,6500.04,5259.002
2014-12-11,2035.33,17257.4,1916.59,23312.54,9013.07,6461.7,5230.97
2014-12-12,2002.33,17371.58,1921.71,23249.2,9027.33,6300.63,5219.569
2014-12-15,1989.63,17099.4,1920.36,23027.85,8985.63,6182.72,5186.076
2014-12-16,1972.74,16755.32,1904.13,22670.5,8950.91,6331.83,5152.343
2014-12-17,2012.89,16819.73,1900.16,22585.84,8828.36,6336.48,5161.859
2014-12-18,2061.23,17210.05,1897.5,22832.21,8878.63,6466.0,5210.776
2014-12-19,2070.65,17621.4,1929.98,23116.63,8999.52,6545.27,5338.649
2014-12-22,2078.54,17635.14,1943.12,23408.57,9095.0,6576.74,5441.955
2014-12-23,2082.17,17635.14,1939.02,23333.69,9097.71,6598.18,5380.922
2014-12-24,2081.88,17854.23,1946.61,23349.34,9186.18,6609.93,5394.535
2014-12-26,2088.77,17818.96,1948.16,23349.34,9214.07,6609.93,5394.535
2014-12-29,2090.57,17729.84,1927.86,23773.18,9286.28,6633.51,5473.78
2014-12-30,2080.35,17450.77,1915.59,23501.1,9268.43,6547.0,5416.626
2014-12-31,2058.9,17450.77,1915.59,23605.04,9307.26,6566.09,5411.018
2015-01-02,2058.2,17450.77,1926.44,23857.82,9307.26,6547.8,5435.931
2015-01-05,2020.58,17408.71,1915.75,23721.32,9274.11,6417.16,5450.327
2015-01-06,2002.61,16883.19,1882.45,23485.41,9048.34,6366.51,5364.8
2015-01-07,2025.9,16885.33,1883.83,23681.26,9080.09,6419.83,5353.611
2015-01-08,2062.14,17167.1,1904.65,23835.53,9238.03,6569.96,5381.45
2015-01-09,2044.81,17197.73,1924.7,23919.95,9215.58,6501.14,5465.571
2015-01-12,2028.26,17197.73,1920.95,24026.46,9178.3,6501.42,5422.7
2015-01-13,2023.03,17087.71,1917.14,24215.97,9231.8,6542.2,5404.688
2015-01-14,2011.27,16795.96,1913.66,24112.6,9180.23,6388.46,5353.596
2015-01-15,1992.67,17108.7,1914.14,24350.91,9165.09,6498.78,5331.366
2015-01-16,2019.42,16864.16,1888.13,24103.52,9138.29,6550.27,5299.237
2015-01-20,2022.55,17366.3,1918.31,23951.16,9251.69,6620.1,5307.667
2015-01-21,2032.12,17280.48,1921.23,24352.58,9319.71,6728.04,5393.38
2015-01-22,2063.15,17329.02,1920.82,24522.63,9369.51,6796.63,5419.939
2015-01-23,2051.82,17511.75,1936.09,24850.45,9470.94,6832.83,5501.82
2015-01-26,2057.09,17468.52,1935.68,24909.9,9477.67,6852.4,5501.82
2015-01-27,2029.55,17768.3,1952.4,24807.28,9521.59,6811.61,5547.225
2015-01-28,2002.16,17795.73,1961.58,24861.81,9510.92,6825.94,5552.782
2015-01-29,2021.25,17606.22,1951.02,24595.85,9426.9,6810.6,5569.485
2015-01-30,1994.99,17674.39,1949.26,24507.05,9361.91,6749.4,5588.321
2015-02-02,2020.85,17558.04,1952.68,24484.74,9386.99,6782.55,5625.34
2015-02-03,2050.03,17335.85,1951.96,24554.78,9448.73,6871.8,5707.366
2015-02-04,2041.51,17678.74,1962.79,24679.76,9513.92,6860.02,5777.342
2015-02-05,2062.52,17504.62,1952.84,24765.49,9512.05,6865.93,5810.977
2015-02-06,2055.47,17648.5,1955.52,24679.39,9456.18,6853.44,5820.171
2015-02-09,2046.74,17711.93,1947.0,24521.0,9421.5,6837.15,5814.926
2015-02-10,2068.59,17652.68,1935.86,24528.1,9393.7,6829.12,5800.566
2015-02-11,2068.53,17652.68,1945.7,24315.02,9462.22,6818.17,5769.083
2015-02-12,2088.48,17979.72,1941.63,24422.15,9496.31,6828.11,5743.572
2015-02-13,2096.99,17913.36,1957.5,24682.54,9529.51,6873.52,5877.467
2015-02-17,2100.34,17987.09,1961.45,24784.88,9529.51,6898.13,5858.211
2015-02-18,2099.68,18199.17,1961.45,24832.08,9529.51,6898.08,5915.684
2015-02-19,2097.45,18264.79,1961.45,24832.08,9529.51,6888.9,5904.229
2015-02-20,2110.3,18332.3,1961.45,24832.08,9529.51,6915.2,5881.537
2015-02-23,2109.66,18466.92,1968.39,24836.76,9529.51,6912.16,5907.98
2015-02-24,2115.48,18603.48,1976.12,24750.07,9629.37,6949.63,5926.989
2015-02-25,2113.86,18585.2,1990.47,24778.28,9699.54,6935.38,5944.905
2015-02-26,2110.74,18785.79,1993.08,24902.06,9622.1,6949.73,5908.492
2015-02-27,2104.5,18797.94,1985.8,24823.29,9622.1,6946.66,5928.767
2015-03-02,2117.39,18826.88,1996.81,24887.44,9601.36,6940.64,5958.882
2015-03-03,2107.78,18815.16,2001.38,24702.78,9605.77,6889.13,5933.9
2015-03-04,2098.53,18703.6,1998.29,24465.38,9621.73,6919.24,5901.593
2015-03-05,2101.04,18751.84,1998.38,24193.04,9595.09,6961.14,5904.162
2015-03-06,2071.26,18971.0,2012.94,24164.0,9645.77,6911.8,5898.861
2015-03-09,2079.43,18790.55,1992.82,24123.05,9562.98,6876.47,5821.35
2015-03-10,2044.16,18665.11,1984.77,23896.98,9536.53,6702.84,5824.191
2015-03-11,2040.24,18723.52,1980.83,23717.97,9523.18,6721.51,5793.196
2015-03-12,2065.95,18991.11,1970.59,23797.96,9596.0,6761.07,5850.169
2015-03-13,2053.4,19254.25,1985.79,23823.21,9579.35,6740.58,5814.543
2015-03-16,2081.19,19246.06,1987.33,23949.55,9512.91,6804.08,5797.658
2015-03-17,2074.28,19437.0,2029.91,23901.49,9539.44,6837.61,5842.121
2015-03-18,2099.5,19544.48,2028.45,24120.08,9653.43,6945.2,5842.347
2015-03-19,2089.27,19476.56,2037.89,24468.89,9736.73,6962.32,5950.813
2015-03-20,2108.1,19560.22,2037.24,24375.24,9749.69,7022.51,5975.491
2015-03-23,2104.42,19754.36,2036.59,24494.51,9758.09,7037.67,5956.137
2015-03-24,2091.5,19713.45,2041.37,24399.6,9731.66,7019.68,5969.083
2015-03-25,2061.05,19746.2,2042.81,24528.23,9667.83,6990.97,5973.315
2015-03-26,2056.15,19471.12,2022.56,24497.08,9619.12,6895.33,5879.058
2015-03-27,2061.02,19285.63,2019.8,24486.2,9503.72,6855.02,5919.936
2015-03-30,2086.24,19411.4,2030.04,24855.12,9521.87,6891.43,5846.09
2015-03-31,2067.89,19206.99,2041.03,24900.89,9586.44,6773.04,5891.505
2015-04-01,2059.69,19034.84,2028.45,25082.75,9507.66,6809.5,5860.753
2015-04-02,2066.96,19312.79,2029.07,25275.64,9600.32,6833.46,5898.582
2015-04-06,2080.62,19397.98,2046.43,25275.64,9600.32,6833.46,5898.582
2015-04-07,2076.33,19640.54,2047.03,25275.64,9641.9,6961.77,5925.966
2015-04-08,2081.9,19789.81,2059.26,26236.86,9571.97,6937.41,5960.731
2015-04-09,2091.18,19937.72,2058.87,26944.39,9568.04,7015.36,5932.217
2015-04-10,2102.06,19907.63,2087.76,27272.39,9617.7,7089.77,5968.366
2015-04-13,2092.43,19905.46,2098.92,28016.34,9666.52,7064.3,5960.271
2015-04-14,2095.84,19908.68,2111.72,27561.49,9642.22,7075.26,5946.552
2015-04-15,2106.63,19869.76,2119.96,27618.82,9540.06,7096.78,5908.418
2015-04-16,2104.99,19885.77,2139.9,27739.71,9656.87,7060.45,5947.473
2015-04-17,2081.18,19652.88,2143.5,27653.12,9570.93,6994.63,5877.87
2015-04-20,2100.4,19634.49,2146.71,27094.93,9552.85,7052.13,5833.118
2015-04-21,2097.29,19909.09,2144.79,27850.49,9533.98,7062.93,5872.343
2015-04-22,2107.96,20133.9,2143.89,27933.85,9613.0,7028.24,5837.493
2015-04-23,2112.93,20187.65,2173.41,27827.7,9797.49,7053.67,5844.772
2015-04-24,2117.69,20020.04,2159.8,28060.98,9913.28,7070.7,5933.291
2015-04-27,2108.92,19983.32,2157.54,28433.59,9973.12,7103.98,5982.694
2015-04-28,2114.76,20058.95,2147.67,28442.75,9956.83,7030.53,5948.543
2015-04-29,2106.85,20058.95,2142.63,28400.34,9853.83,6946.28,5838.583
2015-04-30,2085.51,19520.01,2127.17,28133.0,9820.05,6960.63,5789.983
2015-05-01,2108.29,19531.63,2127.17,28133.0,9820.05,6985.95,5814.4
2015-05-04,2114.49,19531.63,2132.23,28123.82,9845.04,6985.95,5827.538
2015-05-05,2089.46,19531.63,2132.23,27755.54,9820.13,6927.58,5826.52
2015-05-06,2080.15,19531.63,2104.58,27640.91,9818.2,6933.74,5692.16
2015-05-07,2088.0,19291.99,2091.0,27289.97,9704.11,6886.95,5645.69
2015-05-08,2116.1,19379.19,2085.52,27577.34,9692.0,7046.82,5634.557
2015-05-11,2105.33,19620.91,2097.38,27718.2,9663.72,7029.85,5625.236
2015-05-12,2099.12,19624.84,2096.77,27407.18,9680.73,6933.8,5674.736
2015-05-13,2098.48,19764.72,2114.16,27249.28,9724.11,6949.63,5715.148
2015-05-14,2121.1,19570.24,2120.33,27286.55,9610.83,6973.04,5696.569
2015-05-15,2122.73,19732.92,2106.5,27822.28,9579.48,6960.49,5735.495
2015-05-18,2129.2,19890.27,2113.72,27591.25,9606.1,6968.87,5659.166
2015-05-19,2127.83,20026.38,2120.85,27693.54,9716.77,6995.1,5615.497
2015-05-20,2125.85,20196.56,2139.54,27585.05,9685.31,7007.26,5610.301
2015-05-21,2130.82,20202.87,2122.81,27523.72,9578.56,7013.47,5662.271
2015-05-22,2126.06,20264.41,2146.1,27992.83,9638.8,7031.72,5664.743
2015-05-26,2104.2,20437.48,2143.5,28249.86,9669.41,6948.99,5773.383
2015-05-27,2123.48,20472.58,2107.5,28081.21,9693.54,7033.33,5725.253
2015-05-28,2120.79,20551.46,2110.89,27454.31,9712.84,7040.92,5713.086
2015-05-29,2107.39,20563.15,2114.8,27424.19,9701.07,6984.43,5777.16
2015-06-01,2111.73,20569.87,2102.37,27597.16,9625.69,6953.58,5735.402
2015-06-02,2109.6,20543.19,2078.64,27466.72,9614.26,6928.27,5636.013
2015-06-03,2114.07,20473.51,2063.16,27657.47,9556.52,6950.46,5583.578
2015-06-04,2095.84,20488.19,2072.86,27551.89,9348.63,6859.24,5504.299
2015-06-05,2092.83,20460.9,2068.1,27260.16,9340.13,6804.6,5498.457
2015-06-08,2079.28,20457.19,2065.19,27316.28,9368.43,6790.04,5498.457
2015-06-09,2080.15,20096.3,2064.03,26989.52,9191.87,6753.8,5471.311
2015-06-10,2105.2,20046.36,2051.32,26687.64,9298.5,6830.27,5478.631
2015-06-11,2108.86,20382.97,2056.61,26907.85,9302.49,6846.74,5556.65
2015-06-12,2094.11,20407.08,2052.17,27280.54,9301.93,6784.92,5545.253
2015-06-15,2084.43,20387.79,2042.32,26861.81,9259.48,6710.52,5538.768
2015-06-16,2096.29,20257.94,2028.72,26566.7,9212.78,6710.1,5535.793
2015-06-17,2100.44,20219.27,2034.86,26753.79,9189.83,6680.55,5595.43
2015-06-18,2121.24,19990.82,2041.88,26694.66,9218.37,6707.88,5524.892
2015-06-19,2109.99,20174.24,2046.96,26760.53,9218.37,6710.45,5596.994
2015-06-22,2122.85,20428.19,2055.16,27080.85,9341.77,6825.67,5610.168
2015-06-23,2124.2,20809.42,2081.2,27333.46,9391.14,6834.87,5684.285
2015-06-24,2108.58,20868.03,2085.53,27404.97,9397.31,6844.8,5686.77
2015-06-25,2102.31,20771.4,2085.06,27145.75,9476.34,6807.82,5632.716
2015-06-26,2101.49,20706.15,2090.26,26663.87,9462.57,6753.7,5545.889
2015-06-29,2057.64,20109.95,2060.49,25966.98,9236.1,6620.48,5422.487
2015-06-30,2063.11,20235.73,2074.2,26250.03,9323.02,6520.98,5459.01
2015-07-01,2077.42,20329.32,2097.89,26250.03,9375.23,6608.59,5515.664
2015-07-02,2076.78,20522.5,2107.33,26282.32,9379.24,6630.47,5599.817
2015-07-06,2068.76,20112.12,2053.93,25236.28,9255.96,6535.68,5474.996
2015-07-07,2081.34,20376.59,2040.29,24975.31,9250.16,6432.21,5581.421
2015-07-08,2046.68,19737.64,2016.21,23516.56,8976.11,6490.7,5469.528
2015-07-09,2051.31,19855.5,2027.81,24392.79,8914.13,6581.63,5470.974
2015-07-10,2076.62,19779.83,2031.17,24901.28,8914.13,6673.38,5492.038
2015-07-13,2099.6,20089.77,2061.52,25224.01,9033.92,6737.95,5473.17
2015-07-14,2108.95,20385.33,2059.23,25120.91,9041.76,6753.75,5577.403
2015-07-15,2107.4,20463.33,2072.91,25055.76,9054.2,6753.75,5636.225
2015-07-16,2124.29,20600.12,2087.89,25162.78,9042.21,6796.45,5669.607
2015-07-17,2126.64,20650.92,2076.79,25415.27,9045.98,6775.08,5670.108
2015-07-20,2128.28,20650.92,2073.31,25404.81,8975.0,6788.69,5686.891
2015-07-21,2119.21,20841.97,2083.62,25536.43,9005.96,6769.07,5706.715
2015-07-22,2114.15,20593.67,2064.73,25282.62,8918.7,6667.34,5614.569
2015-07-23,2102.15,20683.95,2065.07,25398.85,8791.12,6655.01,5590.286
2015-07-24,2079.65,20544.53,2045.96,25128.51,8767.86,6579.81,5566.104
2015-07-27,2067.64,20350.1,2038.81,24351.96,8556.68,6505.13,5589.886
2015-07-28,2093.25,20328.89,2039.1,24503.94,8582.49,6555.28,5584.685
2015-07-29,2108.57,20302.91,2037.62,24619.45,8563.48,6631.0,5624.157
2015-07-30,2108.63,20522.83,2019.03,24497.98,8651.49,6668.87,5669.523
2015-07-31,2103.84,20585.24,2030.16,24636.28,8665.34,6696.28,5699.164
2015-08-03,2098.04,20548.11,2008.49,24411.42,8524.41,6688.62,5679.344
2015-08-04,2093.32,20520.36,2027.99,24406.12,8510.86,6686.57,5697.9
2015-08-05,2099.84,20614.06,2029.76,24514.16,8542.27,6752.41,5673.975
2015-08-06,2083.56,20664.44,2013.29,24375.28,8449.56,6747.09,5610.101
2015-08-07,2077.57,20724.56,2010.23,24552.47,8442.29,6718.49,5474.778
2015-08-10,2104.18,20808.69,2003.17,24521.12,8466.84,6736.22,5509.155
2015-08-11,2084.07,20720.75,1986.65,24498.21,8394.14,6664.54,5473.229
2015-08-12,2086.05,20392.77,1975.47,23916.02,8283.38,6571.19,5382.083
2015-08-13,2083.39,20595.55,1983.46,24018.8,8311.74,6568.33,5387.868
2015-08-14,2091.54,20519.45,1983.46,23991.03,8305.64,6550.74,5356.537
2015-08-17,2102.44,20620.26,1968.52,23814.65,8213.42,6550.3,5367.656
2015-08-18,2096.92,20554.47,1956.26,23474.97,8177.22,6526.29,5303.149
2015-08-19,2079.61,20222.63,1939.38,23167.85,8021.84,6403.45,5380.191
2015-08-20,2035.73,20033.52,1914.55,22757.47,8029.81,6367.89,5288.584
2015-08-21,1970.89,19435.83,1876.07,22409.62,7786.92,6187.65,5214.6
2015-08-24,1893.21,18540.68,1829.81,21251.57,7410.34,5898.87,5001.28
2015-08-25,1867.61,17806.7,1846.63,21404.96,7675.64,6081.34,5137.252
2015-08-26,1940.51,18376.83,1894.09,21080.39,7715.59,5979.2,5172.775
2015-08-27,1987.66,18574.44,1908.0,21838.54,7824.55,6192.03,5233.324
2015-08-28,1988.87,19136.32,1937.67,21612.39,8019.18,6247.94,5263.559
2015-08-31,1972.18,18890.48,1941.49,21670.58,8174.92,6247.94,5206.976
2015-09-01,1913.85,18165.69,1914.23,21185.43,8017.56,6058.54,5096.41
2015-09-02,1948.86,18095.4,1915.22,20934.94,8035.29,6083.31,5101.464
2015-09-03,1951.13,18182.39,1915.53,20934.94,8095.95,6194.1,5027.799
2015-09-04,1921.22,17792.16,1886.04,20840.61,8000.6,6042.92,5040.603
2015-09-08,1969.41,17427.08,1878.68,21259.04,8001.5,6146.1,5115.25
2015-09-09,1942.04,18770.51,1934.2,22131.31,8286.92,6229.01,5221.128
2015-09-10,1952.29,18299.62,1962.11,21562.5,8268.68,6155.81,5095.016
2015-09-11,1961.05,18264.22,1941.37,21504.37,8305.82,6117.76,5071.084
2015-09-14,1953.03,17965.7,1931.46,21561.9,8307.29,6084.59,5096.47
2015-09-15,1978.09,18026.48,1937.56,21455.23,8259.99,6137.6,5018.436
2015-09-16,1995.31,18171.6,1975.45,21966.66,8333.29,6229.21,5098.861
2015-09-17,1990.2,18432.27,1976.49,21854.63,8445.5,6186.99,5146.82
2015-09-18,1958.03,18070.21,1995.95,21920.83,8462.14,6104.11,5170.502
2015-09-21,1966.97,18070.21,1964.68,21756.93,8307.04,6108.71,5066.244
2015-09-22,1942.74,18070.21,1982.06,21796.58,8365.92,5935.84,5103.552
2015-09-23,1938.76,18070.21,1944.64,21302.91,8193.42,6032.24,4998.132
2015-09-24,1932.24,17571.83,1947.1,21095.98,8123.1,5961.49,5071.666
2015-09-25,1931.34,17880.51,1942.85,21186.32,8132.35,6109.01,5042.11
2015-09-28,1881.77,17645.11,1942.85,21186.32,8132.35,5958.86,5113.494
2015-09-29,1884.09,16930.84,1942.85,20556.6,8132.35,5909.24,4918.429
2015-09-30,1920.03,17388.15,1962.81,20846.3,8181.24,6061.61,5021.629
